aX,aY,aZ,gX,gY,gZ
-1.133,-0.346,0.859,15.869,-11.292,50.354
-1.163,-0.370,0.879,4.883,-11.536,36.804
-1.152,-0.449,0.894,-3.967,-9.155,25.879
-1.165,-0.501,0.925,-8.484,-5.981,20.691
-1.177,-0.526,0.936,-7.385,-1.648,20.386
-1.215,-0.505,0.934,-2.625,4.333,22.278
-1.262,-0.445,0.900,0.854,10.437,23.315
-1.304,-0.365,0.836,2.502,15.869,19.836
-1.289,-0.298,0.781,1.831,18.921,10.864
-1.224,-0.274,0.758,-0.854,19.775,-1.831
-1.151,-0.275,0.743,1.221,20.752,-13.733
-1.052,-0.307,0.718,5.005,22.888,-22.095
-0.990,-0.323,0.715,3.540,23.499,-25.818
-0.942,-0.317,0.711,0.000,23.254,-26.917
-0.926,-0.322,0.675,1.343,24.292,-29.663
-0.865,-0.326,0.639,5.005,26.550,-36.377
-0.790,-0.387,0.631,7.324,26.611,-45.410
-0.724,-0.430,0.635,7.751,26.489,-52.612
-0.664,-0.474,0.647,8.667,28.015,-57.312
-0.571,-0.528,0.632,6.409,30.273,-60.730
-0.525,-0.557,0.646,0.122,30.273,-61.584
-0.479,-0.560,0.631,-4.639,32.715,-61.096
-0.425,-0.587,0.595,-8.240,35.950,-62.805
-0.347,-0.630,0.599,-9.216,35.828,-64.392
-0.264,-0.645,0.650,-5.615,35.583,-64.270
-0.194,-0.614,0.714,4.883,39.490,-64.331
-0.072,-0.581,0.776,19.226,46.204,-67.627
0.052,-0.577,0.872,28.076,52.185,-72.632
0.148,-0.596,0.916,28.015,59.204,-76.965
0.173,-0.619,0.926,22.827,66.040,-79.285
0.226,-0.598,0.884,11.902,70.862,-80.322
0.312,-0.657,0.769,-2.380,72.571,-82.520
0.332,-0.745,0.646,-17.029,68.481,-81.299
0.339,-0.797,0.558,-20.325,60.486,-75.806
0.366,-0.797,0.518,-6.592,55.115,-70.496
0.466,-0.748,0.545,14.282,51.208,-69.641
0.605,-0.802,0.616,30.396,46.875,-76.172
0.778,-0.916,0.695,33.142,40.527,-84.290
0.909,-1.039,0.736,26.367,33.203,-86.365
0.983,-1.177,0.734,16.968,27.405,-82.886
1.050,-1.272,0.740,7.324,19.836,-72.571
1.105,-1.321,0.769,-0.977,10.620,-56.580
1.144,-1.362,0.795,-9.338,3.662,-38.025
1.120,-1.365,0.844,-17.761,-1.465,-16.357
1.034,-1.278,0.868,-25.818,-4.639,8.545
0.902,-1.142,0.871,-28.931,-6.042,31.982
0.771,-0.990,0.878,-27.039,-7.751,49.805
0.664,-0.847,0.866,-22.644,-9.583,61.951
0.592,-0.708,0.856,-15.930,-11.963,69.580
0.560,-0.582,0.837,-10.315,-15.015,74.036
0.511,-0.500,0.812,-8.606,-17.822,75.989
0.461,-0.457,0.786,-8.606,-20.996,76.050
0.398,-0.435,0.782,-7.507,-22.644,75.073
0.347,-0.409,0.752,-5.371,-21.912,74.219
0.278,-0.392,0.704,-6.287,-21.057,72.021
0.212,-0.425,0.627,-10.254,-21.790,67.810
0.177,-0.506,0.568,-19.653,-26.794,64.758
0.112,-0.574,0.518,-30.518,-32.776,65.979
0.037,-0.601,0.463,-32.776,-35.767,70.313
-0.040,-0.634,0.428,-26.245,-36.865,74.951
-0.119,-0.649,0.445,-18.738,-38.757,78.186
-0.191,-0.652,0.486,-12.390,-41.016,79.285
-0.257,-0.650,0.516,-7.996,-42.297,78.918
-0.326,-0.628,0.581,-3.479,-44.617,77.637
-0.365,-0.608,0.641,3.540,-44.800,74.524
-0.418,-0.566,0.705,9.155,-41.809,70.618
-0.457,-0.504,0.748,13.733,-37.598,65.979
-0.487,-0.476,0.778,13.794,-33.508,58.899
-0.533,-0.511,0.807,7.935,-31.128,52.185
-0.551,-0.595,0.799,2.014,-30.762,50.964
-0.589,-0.673,0.784,-6.958,-31.555,55.908
-0.681,-0.670,0.758,-12.146,-28.748,63.904
-0.798,-0.660,0.695,-8.850,-23.621,68.909
-0.938,-0.614,0.696,-7.141,-23.865,68.665
-1.023,-0.603,0.681,-4.395,-22.339,59.448
-1.056,-0.601,0.698,-3.479,-20.813,46.753
-1.050,-0.616,0.732,-3.479,-21.729,35.461
-1.047,-0.617,0.780,-3.052,-21.790,26.794
-1.017,-0.587,0.825,0.916,-18.738,21.179
-1.000,-0.546,0.867,5.737,-14.648,17.883
-0.979,-0.498,0.888,6.653,-11.047,15.808

-0.990,-0.375,0.915,6.592,-5.066,9.766
-0.949,-0.339,0.924,11.353,-0.916,3.418
-0.901,-0.324,0.952,14.648,1.648,-3.784
-0.866,-0.314,0.982,15.259,4.578,-10.193
-0.823,-0.301,0.999,15.564,8.911,-16.113
-0.785,-0.297,0.971,14.771,15.015,-22.888
-0.748,-0.305,0.931,11.414,21.179,-30.762
-0.682,-0.327,0.895,7.874,26.062,-39.063
-0.592,-0.382,0.863,4.456,29.541,-46.387
-0.508,-0.458,0.830,-0.916,33.264,-50.598
-0.444,-0.517,0.779,-5.249,37.659,-50.842
-0.395,-0.527,0.741,-8.240,40.466,-48.645
-0.382,-0.521,0.683,-11.902,42.114,-47.485
-0.364,-0.522,0.622,-13.062,42.603,-49.622
-0.342,-0.526,0.589,-11.047,40.527,-54.199
-0.292,-0.570,0.558,-5.676,37.781,-59.326
-0.267,-0.597,0.587,-0.488,33.386,-62.683
-0.214,-0.590,0.625,5.676,30.945,-64.331
-0.103,-0.624,0.635,9.521,31.738,-66.101
-0.048,-0.665,0.678,6.104,29.480,-64.697
0.013,-0.695,0.715,1.892,28.015,-59.570
0.020,-0.709,0.726,-2.808,32.349,-52.673
0.007,-0.694,0.666,-5.493,38.208,-45.959
-0.018,-0.649,0.599,-7.263,40.405,-41.870
-0.036,-0.645,0.576,-8.057,37.537,-44.617
-0.017,-0.670,0.608,-6.531,32.349,-51.697
0.019,-0.727,0.623,-5.371,30.640,-57.861
0.063,-0.753,0.640,-3.540,27.954,-59.509
0.109,-0.768,0.650,-0.610,24.414,-58.777
0.176,-0.766,0.672,1.099,23.499,-57.556
0.264,-0.770,0.695,1.587,24.597,-55.725
0.334,-0.792,0.722,1.160,24.536,-53.345
0.380,-0.815,0.744,0.122,24.536,-50.537
0.422,-0.827,0.742,-0.488,25.085,-47.119
0.431,-0.828,0.738,-1.099,23.804,-43.457
0.409,-0.800,0.752,-0.305,20.996,-40.222
0.412,-0.777,0.737,2.075,19.348,-38.208
0.393,-0.753,0.737,3.601,15.381,-35.950
0.442,-0.756,0.761,6.042,9.277,-32.227
0.478,-0.746,0.822,6.165,3.174,-25.391
0.520,-0.701,0.890,7.019,-1.038,-15.930
0.546,-0.667,0.940,8.972,-2.197,-8.118
0.570,-0.655,0.965,10.071,-2.869,-3.235
0.599,-0.664,0.985,7.690,-4.761,-1.221
0.596,-0.719,0.985,1.343,-6.714,-0.122
0.591,-0.758,0.983,-6.531,-8.606,3.967
0.571,-0.786,0.959,-12.024,-8.545,11.536
0.543,-0.781,0.911,-15.991,-9.705,21.729
0.507,-0.771,0.860,-17.822,-14.038,32.471
0.494,-0.729,0.833,-18.066,-19.714,43.396
0.467,-0.677,0.831,-15.381,-24.719,52.429
0.484,-0.614,0.828,-12.085,-27.527,57.068
0.553,-0.604,0.826,-8.545,-28.809,56.702
0.621,-0.635,0.834,-6.348,-29.785,53.528
0.660,-0.679,0.853,-6.104,-29.724,49.561
0.679,-0.733,0.851,-11.719,-27.954,48.035
0.632,-0.767,0.800,-18.188,-24.353,50.354
0.569,-0.724,0.728,-21.484,-22.827,56.885
0.511,-0.695,0.673,-20.813,-24.231,62.988
0.400,-0.692,0.624,-21.790,-27.954,67.627
0.292,-0.670,0.561,-21.606,-31.311,72.266
0.203,-0.658,0.525,-18.799,-35.034,76.111
0.088,-0.649,0.506,-14.465,-39.734,79.529
-0.009,-0.620,0.485,-7.263,-43.762,80.872
-0.062,-0.602,0.497,-0.610,-49.438,78.430
-0.115,-0.614,0.531,1.892,-54.871,73.181
-0.168,-0.625,0.566,2.930,-56.946,68.726
-0.234,-0.644,0.595,5.127,-56.091,64.941
-0.333,-0.690,0.611,3.174,-53.162,63.354
-0.431,-0.776,0.637,-2.930,-50.842,65.063
-0.522,-0.823,0.645,-10.315,-49.561,70.923
-0.642,-0.806,0.631,-16.174,-46.509,77.637
-0.778,-0.797,0.589,-17.761,-41.077,80.811
-0.884,-0.761,0.558,-22.400,-37.842,81.726
-1.037,-0.742,0.559,-23.987,-39.551,79.163
-1.177,-0.715,0.586,-18.066,-40.466,72.571
-1.242,-0.691,0.633,-8.301,-39.856,63.293
-1.303,-0.723,0.693,-2.502,-39.307,52.124
-1.298,-0.778,0.727,-4.517,-36.499,44.739
-1.348,-0.811,0.767,-6.470,-33.203,42.908
-1.374,-0.754,0.794,-8.667,-27.588,46.204
-1.389,-0.723,0.769,-7.446,-19.714,48.218
-1.405,-0.670,0.759,-8.240,-13.611,48.950
-1.367,-0.598,0.724,-9.644,-8.301,48.950
-1.334,-0.503,0.689,-7.629,-4.333,48.340
-1.307,-0.394,0.675,-2.563,-2.136,45.593
-1.282,-0.284,0.677,3.479,-0.244,39.612
-1.236,-0.200,0.697,8.484,1.892,30.212
-1.169,-0.162,0.713,13.550,4.456,18.250
-1.114,-0.192,0.721,17.151,8.789,5.798
-1.012,-0.223,0.723,16.357,13.245,-2.747
-1.004,-0.262,0.721,11.230,15.137,-7.080
-0.990,-0.244,0.727,-1.648,16.663,-7.385
-1.012,-0.243,0.702,-6.653,20.081,-10.437
-0.968,-0.282,0.639,-7.629,25.513,-16.785
-0.943,-0.325,0.630,-8.972,26.672,-23.010
-0.923,-0.334,0.609,-10.254,28.259,-29.114
-0.903,-0.333,0.573,-10.864,31.799,-36.133
-0.846,-0.352,0.556,-10.498,33.142,-44.434
-0.771,-0.404,0.548,-9.888,31.494,-51.880
-0.712,-0.456,0.539,-8.484,29.724,-56.580
-0.628,-0.506,0.535,-1.160,29.175,-57.678
-0.589,-0.489,0.609,6.104,28.076,-55.115
-0.560,-0.457,0.699,11.658,29.907,-54.749
-0.476,-0.485,0.737,13.855,35.339,-60.791
-0.417,-0.563,0.796,7.019,38.879,-68.298
-0.367,-0.598,0.858,-1.465,41.016,-71.899
-0.353,-0.615,0.851,-4.883,46.387,-74.402
-0.332,-0.633,0.797,-4.089,51.208,-78.918
-0.223,-0.687,0.758,-4.700,52.856,-86.182
-0.148,-0.801,0.734,-7.446,56.702,-92.773
-0.063,-0.880,0.702,-1.526,60.669,-94.666
0.068,-0.902,0.646,13.550,62.683,-93.201
0.192,-0.951,0.626,26.428,59.753,-94.421
0.289,-0.978,0.673,33.691,51.270,-98.022
0.369,-1.012,0.811,36.987,44.617,-102.905
0.432,-1.098,1.023,33.325,44.067,-110.168
0.543,-1.211,1.008,17.212,60.730,-114.624
0.607,-1.230,0.839,-4.883,79.712,-108.215

0.716,-1.078,0.564,-18.188,82.886,-83.618
0.815,-0.991,0.554,-10.132,75.256,-76.782
0.908,-0.933,0.557,1.099,66.528,-71.960
0.979,-0.866,0.601,7.996,55.908,-66.345
1.063,-0.789,0.646,12.024,43.701,-60.303
1.175,-0.747,0.683,10.925,31.616,-57.251
1.307,-0.743,0.755,5.859,18.555,-56.213
1.422,-0.797,0.807,0.183,8.118,-54.688
1.477,-0.917,0.816,-8.240,1.892,-49.866
1.501,-1.033,0.793,-20.630,-4.883,-37.659
1.464,-1.104,0.784,-28.931,-14.771,-14.099
1.341,-1.070,0.785,-29.053,-22.095,16.418
1.244,-0.968,0.777,-17.395,-24.719,47.424
1.067,-0.842,0.797,-2.869,-26.245,72.937
0.920,-0.693,0.804,7.446,-28.748,89.417
0.822,-0.591,0.813,11.169,-31.921,96.313
0.771,-0.560,0.842,6.409,-35.156,95.764
0.719,-0.599,0.858,-5.371,-37.842,92.773
0.695,-0.628,0.789,-16.785,-37.415,92.651
0.647,-0.620,0.731,-27.161,-38.818,96.191
0.600,-0.606,0.644,-27.466,-39.551,99.304
0.555,-0.639,0.557,-20.813,-40.833,99.243
0.525,-0.695,0.557,-16.418,-44.983,96.619
0.444,-0.772,0.538,-14.343,-51.392,96.497
0.328,-0.810,0.516,-13.000,-56.641,102.295
0.150,-0.830,0.511,-4.028,-59.998,110.596
0.002,-0.815,0.530,2.075,-60.486,117.432
-0.078,-0.826,0.461,-1.404,-57.007,121.094
-0.185,-0.801,0.430,-9.766,-57.312,124.573
-0.258,-0.720,0.434,-14.160,-61.523,126.953
-0.280,-0.659,0.462,-12.085,-64.697,122.742
-0.306,-0.661,0.513,-7.446,-67.749,113.098
-0.338,-0.669,0.585,-3.235,-68.542,103.088
-0.335,-0.700,0.677,3.296,-66.162,93.628
-0.392,-0.713,0.769,5.371,-60.974,85.876
-0.448,-0.744,0.802,4.639,-50.842,80.444
-0.528,-0.779,0.768,-0.732,-40.222,76.904
-0.642,-0.913,0.680,-13.367,-34.302,72.083
-0.677,-1.096,0.593,-27.832,-30.701,66.711
-0.781,-1.275,0.567,-31.433,-27.283,63.293
-0.834,-1.349,0.510,-19.104,-20.630,67.932
-0.877,-1.336,0.489,-5.493,-17.029,76.782
-0.964,-1.288,0.513,6.348,-17.944,84.717
-1.087,-1.201,0.555,23.254,-18.677,90.271
-1.290,-1.110,0.615,41.016,-18.494,93.750
-1.386,-0.938,0.730,44.434,-24.536,95.825
-1.423,-0.786,0.818,36.255,-29.785,92.957
-1.459,-0.673,0.869,19.836,-30.090,85.999
-1.463,-0.595,0.893,4.395,-30.334,76.111
-1.456,-0.575,0.914,-5.798,-28.931,64.819
-1.438,-0.565,0.968,-4.456,-24.902,54.260
-1.417,-0.558,0.995,6.470,-16.663,46.326
-1.392,-0.527,0.958,13.855,-6.470,41.931
-1.365,-0.485,0.917,16.541,-0.793,39.246
-1.329,-0.458,0.859,19.348,4.150,37.903
-1.285,-0.413,0.806,20.569,9.155,39.124
-1.223,-0.350,0.758,22.461,12.146,42.053
-1.167,-0.305,0.734,27.832,14.099,44.006
-1.147,-0.243,0.760,34.119,15.625,43.640
-1.043,-0.251,0.706,45.349,23.254,38.635
-0.986,-0.339,0.642,52.734,31.128,32.898
-0.954,-0.466,0.612,59.021,34.729,30.945
-0.804,-0.646,0.561,61.340,36.499,35.400
-0.783,-0.767,0.526,51.514,33.752,51.208
-0.835,-0.781,0.493,37.354,29.785,74.524
-0.868,-0.743,0.428,22.949,27.954,92.529
-1.010,-0.671,0.432,8.362,20.325,99.487
-1.072,-0.455,0.438,-2.014,8.484,89.355
-0.993,-0.321,0.400,-5.737,2.869,57.861
-0.829,-0.350,0.393,-12.024,-4.456,16.785
-0.763,-0.463,0.446,-27.588,-18.616,-20.081
-0.653,-0.557,0.509,-36.865,-26.062,-49.377
-0.488,-0.738,0.464,-32.654,-18.555,-71.899
-0.333,-0.918,0.380,-26.001,-6.592,-81.543
-0.349,-0.960,0.392,-19.043,-3.906,-73.242
-0.405,-0.904,0.462,-8.179,-6.531,-60.181
-0.440,-0.799,0.484,1.343,-11.658,-56.885
-0.509,-0.746,0.421,4.333,-18.066,-66.284
-0.565,-0.795,0.450,11.597,-29.114,-88.013
-0.581,-0.801,0.582,24.780,-39.368,-112.671
-0.557,-0.884,0.620,39.001,-39.001,-136.353
-0.560,-1.087,0.689,48.035,-35.889,-155.090
-0.527,-1.112,0.831,54.932,-36.377,-152.710
-0.580,-1.006,0.899,51.636,-29.297,-138.672
-0.530,-0.987,0.917,40.649,-10.315,-130.310
-0.562,-0.950,0.855,20.508,10.437,-123.657
-0.612,-0.815,0.815,4.395,38.940,-125.122
-0.469,-0.807,0.634,13.672,89.050,-149.963
-0.253,-1.151,0.309,34.119,138.672,-183.594
0.002,-1.447,0.061,42.419,150.452,-196.472
0.263,-1.476,0.057,45.654,126.770,-182.678
0.415,-1.392,0.134,45.471,97.595,-162.048
0.572,-1.407,0.193,40.955,78.308,-147.217
0.714,-1.314,0.301,34.302,61.462,-129.578
0.847,-1.081,0.477,28.687,50.781,-110.718
0.964,-0.865,0.551,33.325,60.852,-103.027
1.094,-0.781,0.530,43.945,83.008,-110.352
1.248,-0.801,0.488,43.884,97.534,-129.578
1.486,-0.885,0.422,42.908,105.835,-152.771
1.750,-1.168,0.250,46.143,107.666,-171.631
2.017,-1.457,0.236,50.110,91.858,-177.429
2.236,-1.554,0.432,54.993,56.519,-162.964
2.335,-1.627,0.818,59.265,24.231,-136.780
2.363,-1.657,1.116,55.481,12.146,-106.506
2.274,-1.694,1.372,48.218,11.292,-75.806
2.149,-1.644,1.575,40.222,14.160,-43.579
1.998,-1.553,1.718,28.809,21.545,-15.686
1.811,-1.511,1.652,17.456,37.842,7.629
1.514,-1.415,1.467,2.930,59.998,31.494
1.257,-1.250,1.238,-5.371,78.003,50.537
1.006,-1.120,0.989,-12.390,88.013,61.829
0.833,-1.009,0.830,-18.494,86.365,65.735
0.732,-0.916,0.758,-18.433,74.158,64.819
0.664,-0.871,0.774,-16.479,62.317,61.584
0.630,-0.922,0.799,-13.855,55.298,58.289
0.531,-0.987,0.820,-18.372,44.678,61.340
0.417,-0.963,0.817,-29.724,32.349,70.435
0.334,-0.889,0.822,-38.818,21.057,78.796
0.302,-0.784,0.828,-50.598,7.935,81.238

-0.885,-1.175,-0.212,-40.588,-83.252,114.563
-0.967,-1.198,-0.182,-29.846,-83.984,101.074
-0.994,-1.293,-0.160,-9.277,-74.524,82.581
-0.949,-1.404,-0.095,13.245,-65.002,68.665
-0.973,-1.458,0.010,30.701,-60.486,68.054
-1.017,-1.396,0.057,40.833,-58.044,75.562
-1.080,-1.266,0.109,44.983,-58.594,83.862
-1.146,-1.127,0.153,46.204,-59.143,87.280
-1.211,-1.007,0.183,39.551,-60.120,84.351
-1.281,-0.891,0.193,25.879,-62.439,77.026
-1.513,-0.800,0.393,14.954,-65.735,67.322
-1.388,-0.755,0.491,23.865,-60.364,56.091
-1.470,-0.842,0.531,38.757,-50.415,42.542
-1.405,-0.830,0.684,45.288,-48.401,37.842
-1.385,-0.816,0.846,41.199,-48.096,37.231
-1.444,-0.769,0.981,33.020,-40.222,32.776
-1.457,-0.715,0.991,29.419,-29.236,26.428
-1.555,-0.659,0.985,19.714,-29.602,23.743
-1.557,-0.565,1.097,14.587,-39.063,22.034
-1.450,-0.494,1.093,9.888,-45.349,15.198
-1.320,-0.497,1.119,4.517,-45.349,5.005
-1.305,-0.469,1.209,-1.648,-39.551,-3.113
-1.187,-0.501,1.159,-5.249,-27.405,-8.484
-1.096,-0.534,1.102,-5.127,-13.794,-7.263
-1.118,-0.495,1.041,-1.587,0.122,-1.160
-1.177,-0.423,0.976,-0.916,15.381,0.793
-1.156,-0.423,0.879,-7.080,27.405,-1.892
-1.172,-0.439,0.765,-12.451,32.166,-4.333
-1.191,-0.409,0.623,-16.785,37.109,-9.888
-1.192,-0.400,0.469,-18.250,41.565,-19.653
-1.167,-0.453,0.339,-17.761,40.161,-32.166
-1.148,-0.557,0.247,-17.090,35.461,-44.312
-1.096,-0.721,0.150,-14.221,31.006,-50.232
-1.084,-0.819,0.077,-12.329,28.198,-47.302
-1.091,-0.834,0.049,-11.963,29.114,-39.856
-1.120,-0.826,0.079,-9.583,32.410,-37.476
-1.177,-0.739,0.174,-3.967,35.828,-42.542
-1.155,-0.681,0.266,4.333,42.908,-59.509
-1.110,-0.719,0.342,6.897,52.795,-81.726
-1.083,-0.773,0.411,1.648,59.448,-100.037
-0.984,-0.799,0.459,-5.493,65.735,-112.976
-0.965,-0.919,0.427,-10.437,73.486,-124.084
-0.904,-0.980,0.440,-27.893,79.529,-127.808
-0.830,-0.980,0.448,-51.575,78.430,-123.901
-0.815,-0.961,0.461,-71.228,72.754,-123.108
-0.792,-0.958,0.465,-78.064,72.083,-126.221
-0.711,-0.991,0.424,-65.674,77.759,-131.287
-0.670,-1.026,0.473,-46.326,82.214,-133.118
-0.655,-0.998,0.581,-28.564,85.632,-130.127
-0.591,-0.963,0.663,-16.968,90.637,-126.648
-0.609,-0.943,0.693,-15.442,91.064,-123.779
-0.633,-0.828,0.654,-18.860,87.708,-119.324
-0.597,-0.816,0.584,-19.775,86.914,-120.667
-0.509,-0.832,0.538,-25.146,85.693,-125.793
-0.509,-0.925,0.464,-38.269,82.275,-132.507
-0.362,-1.075,0.270,-43.701,98.633,-146.851
-0.160,-1.179,0.046,-31.738,124.756,-162.720
0.072,-1.361,-0.110,0.793,146.729,-170.227
0.392,-1.518,-0.192,41.138,157.776,-169.678
0.695,-1.563,-0.176,64.087,143.311,-157.898
0.934,-1.582,-0.094,56.580,115.417,-151.001
1.186,-1.563,0.020,29.541,91.125,-152.527
1.509,-1.576,0.070,0.671,72.510,-158.875
1.744,-1.600,0.144,-30.762,50.293,-162.781
1.884,-1.660,0.185,-54.138,29.907,-162.659
2.043,-1.755,0.207,-50.293,20.874,-151.672
2.136,-1.724,0.423,-23.010,11.475,-121.338
2.116,-1.528,0.752,3.906,6.287,-83.130
2.049,-1.359,0.985,26.489,18.616,-53.833
1.995,-1.237,1.038,42.786,36.133,-35.706
1.945,-1.084,1.099,49.011,37.964,-21.240
1.914,-0.991,1.182,43.274,30.090,-15.503
1.894,-1.018,1.222,31.616,20.569,-17.395
1.894,-1.073,1.209,16.479,7.751,-18.005
1.842,-1.183,1.090,-4.761,-3.845,-15.503
1.737,-1.328,0.938,-19.287,-15.015,-7.446
1.646,-1.413,0.834,-19.531,-28.503,8.423
1.547,-1.486,0.755,-13.672,-43.823,30.273
1.420,-1.552,0.725,-10.010,-58.044,57.495
1.258,-1.495,0.712,-4.456,-65.552,88.867
1.115,-1.420,0.641,5.005,-61.584,115.784
0.950,-1.366,0.570,10.132,-56.030,134.277
0.776,-1.215,0.577,9.399,-59.753,147.095
0.650,-1.146,0.563,1.160,-67.078,148.926
0.529,-1.158,0.536,-11.536,-71.289,142.334
0.420,-1.158,0.557,-19.897,-75.806,135.742
0.304,-1.169,0.538,-23.437,-76.111,130.554
0.172,-1.200,0.484,-24.353,-75.073,128.418
0.014,-1.202,0.507,-23.987,-80.383,129.822
-0.065,-1.218,0.536,-24.353,-88.135,132.751
-0.133,-1.243,0.553,-31.189,-95.337,138.550
-0.265,-1.181,0.553,-33.630,-100.159,150.146
-0.429,-1.063,0.554,-35.461,-99.060,165.588
-0.520,-0.903,0.514,-30.334,-92.529,173.523
-0.636,-0.731,0.588,-16.235,-87.341,169.434
-0.686,-0.585,0.626,-17.883,-80.688,158.142
-0.726,-0.545,0.515,-33.630,-68.970,137.878
-0.730,-0.550,0.364,-50.659,-62.622,116.272
-0.667,-0.671,0.154,-64.575,-67.932,100.647
-0.624,-0.843,0.024,-72.083,-85.876,97.473
-0.605,-0.951,0.016,-72.327,-106.323,106.018
-0.675,-1.060,0.053,-74.219,-113.831,117.676
-0.786,-1.084,0.069,-67.993,-106.018,130.188
-0.895,-1.025,0.047,-46.570,-90.027,140.808
-1.039,-0.967,0.033,-22.522,-73.547,143.188
-1.163,-0.897,0.066,-2.441,-62.317,135.010
-1.226,-0.830,0.106,12.024,-55.054,121.521
-1.264,-0.778,0.115,15.747,-48.767,105.347
-1.309,-0.727,0.142,15.076,-44.373,90.698
-1.383,-0.662,0.189,13.794,-40.771,78.674
-1.426,-0.577,0.202,8.362,-37.598,67.139
-1.440,-0.557,0.230,2.197,-38.574,54.260
-1.403,-0.615,0.316,-3.845,-46.814,42.175
-1.415,-0.623,0.453,-12.390,-55.847,36.316
-1.433,-0.603,0.535,-11.169,-52.002,32.715
-1.447,-0.591,0.552,-1.648,-39.368,27.832
-1.506,-0.538,0.637,9.460,-32.227,23.254
-1.567,-0.493,0.712,17.334,-28.687,13.611
-1.561,-0.497,0.779,8.911,-20.325,-1.709

-1.502,-0.503,0.861,-5.859,-7.385,-17.090
-1.503,-0.454,0.869,-2.563,5.493,-22.705
-1.478,-0.412,0.854,5.127,23.254,-28.259
-1.488,-0.369,0.865,15.869,34.851,-35.095
-1.491,-0.319,0.856,23.621,39.795,-42.358
-1.425,-0.304,0.828,24.902,39.978,-49.927
-1.386,-0.309,0.815,17.944,34.058,-55.054
-1.354,-0.297,0.780,12.024,32.349,-60.547
-1.283,-0.295,0.748,12.817,39.063,-68.359
-1.252,-0.280,0.702,14.954,51.575,-76.721
-1.160,-0.279,0.599,21.423,66.833,-86.060
-1.045,-0.344,0.500,23.010,78.735,-95.642
-0.945,-0.437,0.452,21.301,82.947,-102.417
-0.805,-0.530,0.406,20.508,84.595,-104.248
-0.670,-0.645,0.365,16.846,83.679,-102.417
-0.540,-0.723,0.334,11.230,80.811,-98.267
-0.438,-0.743,0.334,10.742,77.515,-93.018
-0.332,-0.726,0.328,16.235,78.796,-90.027
-0.170,-0.731,0.337,27.771,82.703,-91.309
0.016,-0.791,0.423,37.659,83.618,-95.459
0.218,-0.844,0.539,38.635,81.726,-98.511
0.471,-0.900,0.584,29.358,83.191,-99.976
0.818,-0.968,0.608,19.897,86.731,-101.807
1.253,-1.042,0.641,15.625,87.402,-104.553
1.687,-1.181,0.679,15.625,84.290,-105.530
2.047,-1.435,0.659,15.564,77.881,-100.891
2.363,-1.719,0.554,12.512,68.481,-85.388
2.521,-1.928,0.468,3.235,53.833,-56.458
2.527,-2.014,0.425,-5.737,37.048,-21.057
2.412,-1.948,0.320,-13.000,23.926,18.005
2.147,-1.769,0.278,-15.259,9.888,55.481
1.827,-1.534,0.289,-6.409,-2.014,85.022
1.453,-1.271,0.336,7.568,-12.146,108.948
0.970,-0.944,0.437,17.944,-26.367,127.075
0.553,-0.628,0.524,25.940,-40.833,133.118
0.214,-0.432,0.586,24.780,-54.871,125.549
-0.124,-0.372,0.672,11.353,-71.533,111.206
-0.404,-0.447,0.779,-3.479,-84.839,94.727
-0.668,-0.571,0.857,-17.700,-91.553,82.214
-0.851,-0.709,0.911,-27.832,-93.506,76.477
-1.073,-0.799,0.993,-32.043,-90.942,76.416
-1.256,-0.842,1.064,-25.757,-79.285,77.637
-1.417,-0.839,1.079,-19.287,-63.293,76.782
-1.567,-0.817,1.051,-20.691,-50.781,73.181
-1.688,-0.790,1.030,-23.804,-40.955,65.735
-1.736,-0.747,0.993,-26.978,-31.006,54.443
-1.730,-0.734,0.926,-32.898,-22.095,39.795
-1.672,-0.756,0.855,-40.771,-15.930,25.024
-1.579,-0.775,0.808,-45.471,-9.460,16.113
-1.532,-0.735,0.767,-43.945,1.038,14.099
-1.487,-0.635,0.655,-33.752,16.846,12.390
-1.387,-0.569,0.535,-22.156,35.889,4.639
-1.315,-0.489,0.455,-16.357,48.767,-3.601
-1.226,-0.384,0.398,-12.939,55.420,-12.146
-1.143,-0.300,0.380,-12.573,59.875,-24.109
-1.050,-0.237,0.389,-12.451,62.195,-38.147
-0.949,-0.209,0.394,-11.658,63.171,-52.124
-0.802,-0.223,0.402,-8.179,65.552,-64.819
-0.640,-0.232,0.470,-3.296,65.979,-73.792
-0.475,-0.280,0.518,1.160,67.078,-81.360
-0.310,-0.326,0.506,1.892,69.580,-87.830
-0.148,-0.402,0.486,-0.427,69.153,-93.018
-0.019,-0.507,0.512,-1.343,65.186,-97.473
0.118,-0.582,0.562,-1.465,60.547,-99.915
0.253,-0.673,0.579,-2.502,57.800,-100.952
0.405,-0.717,0.634,-1.953,53.772,-98.694
0.652,-0.690,0.723,6.348,50.781,-95.764
0.979,-0.727,0.793,15.686,50.415,-95.825
1.289,-0.850,0.834,17.090,47.180,-96.863
1.564,-1.021,0.853,11.414,40.527,-94.299
1.760,-1.260,0.833,5.432,31.433,-84.534
1.885,-1.445,0.795,-4.517,23.926,-64.697
1.933,-1.503,0.795,-11.902,17.029,-36.438
1.889,-1.520,0.743,-14.343,11.719,-7.202
1.747,-1.478,0.653,-18.860,4.333,21.606
1.542,-1.333,0.572,-21.973,-7.996,49.561
