aX,aY,aZ,gX,gY,gZ
-0.022,0.726,0.795,-1.831,-7.690,-7.568
-0.071,0.733,0.758,0.793,-7.507,-11.658
-0.120,0.735,0.731,3.052,-6.226,-14.282
-0.154,0.732,0.703,5.249,-4.089,-15.198
-0.175,0.735,0.684,7.507,-1.648,-13.672
-0.181,0.745,0.659,8.728,1.221,-10.132
-0.168,0.762,0.648,7.690,2.686,-5.310
-0.171,0.775,0.660,5.615,1.099,-1.953
-0.170,0.783,0.671,3.845,-0.549,0.916
-0.166,0.786,0.683,2.258,-2.014,4.333
-0.167,0.795,0.693,3.052,-4.700,7.080
-0.179,0.805,0.700,5.493,-7.141,9.033
-0.173,0.796,0.687,7.446,-8.118,11.292
-0.170,0.766,0.673,7.996,-9.583,13.550
-0.173,0.747,0.662,9.827,-12.634,16.235
-0.164,0.750,0.645,11.780,-14.893,19.897
-0.150,0.735,0.630,12.146,-14.832,22.461
-0.154,0.700,0.637,11.536,-14.893,22.949
-0.159,0.670,0.656,11.841,-15.015,22.827
-0.151,0.646,0.670,11.902,-14.160,23.437
-0.148,0.619,0.679,11.169,-12.939,23.621
-0.142,0.611,0.692,10.193,-11.780,22.095
-0.126,0.620,0.691,9.033,-10.803,19.165
-0.120,0.605,0.702,7.935,-9.277,15.808
-0.130,0.607,0.730,5.920,-7.385,12.756
-0.147,0.597,0.771,4.944,-4.578,10.986
-0.157,0.581,0.793,5.981,-2.075,11.292
-0.146,0.594,0.782,7.263,-0.854,13.977
-0.146,0.586,0.756,5.615,-0.977,17.761
-0.138,0.587,0.759,1.892,-1.465,20.874
-0.113,0.605,0.774,-0.732,-2.075,22.766
-0.075,0.633,0.772,-2.502,-2.747,22.949
-0.078,0.650,0.796,-5.005,-3.662,20.142
-0.098,0.661,0.810,-6.348,-1.831,16.113
-0.095,0.669,0.817,-5.066,2.502,12.329
-0.105,0.661,0.821,-2.014,5.371,8.972
-0.124,0.657,0.814,2.014,5.615,6.836
-0.139,0.649,0.807,5.371,4.517,5.615
-0.141,0.633,0.799,8.728,3.723,5.554
-0.145,0.610,0.789,11.536,3.235,5.798
-0.133,0.594,0.794,14.343,2.563,6.287
-0.129,0.579,0.786,16.418,1.099,7.202
-0.118,0.574,0.786,19.287,-0.305,7.996
-0.103,0.576,0.769,22.522,-1.221,8.850
-0.085,0.574,0.735,22.949,-1.770,10.132
-0.076,0.552,0.699,18.494,-2.319,10.193
-0.093,0.531,0.684,11.475,-2.258,8.606
-0.111,0.520,0.691,6.042,-0.488,6.958
-0.105,0.526,0.712,2.197,3.357,5.188
-0.104,0.535,0.748,-0.488,6.470,3.662
-0.094,0.555,0.778,-2.136,7.629,2.441
-0.101,0.567,0.803,-4.211,7.996,1.465
-0.123,0.570,0.830,-3.845,8.545,0.793
-0.116,0.574,0.829,-0.488,10.071,0.671
-0.118,0.577,0.829,3.540,10.437,0.366
-0.120,0.578,0.837,7.446,8.911,-0.244
-0.119,0.578,0.835,11.169,6.653,-0.732
-0.120,0.570,0.823,13.367,4.578,-0.916

-0.727,-0.295,2.001,-23.560,29.175,20.752
-0.728,-0.546,1.956,-27.100,11.658,35.950
-0.755,-0.805,1.928,-26.611,-5.066,56.213
-0.707,-1.030,1.849,-25.269,-16.235,74.402
-0.553,-1.205,1.743,-28.870,-22.034,83.801
-0.349,-1.268,1.623,-32.532,-25.513,88.135
-0.088,-1.178,1.431,-34.241,-29.480,83.069
0.142,-1.008,1.229,-36.621,-33.325,63.232
0.330,-0.796,0.988,-43.701,-33.081,33.386
0.451,-0.537,0.827,-51.147,-26.672,-2.502
0.516,-0.300,0.678,-55.237,-14.404,-39.001
0.589,0.035,0.489,-54.871,-4.761,-65.979
0.567,0.413,0.259,-47.058,-3.845,-81.665
0.605,0.831,-0.051,-34.790,-0.793,-82.764
0.669,1.293,-0.320,-23.193,-0.183,-67.627
0.682,1.772,-0.539,-11.597,-5.066,-42.786
0.809,2.192,-0.853,-5.127,-16.113,-20.935
0.760,2.466,-1.077,-20.264,-40.833,-17.639
0.521,2.504,-1.131,-48.706,-73.059,-31.860
0.123,2.474,-1.000,-78.857,-100.220,-47.058
-0.266,2.256,-0.760,-97.595,-110.657,-53.223
-0.530,2.021,-0.637,-98.389,-107.544,-43.274
-0.711,1.868,-0.570,-84.900,-100.830,-22.461
-0.767,1.774,-0.442,-71.350,-84.900,-7.996
-0.641,1.776,-0.212,-57.251,-50.842,-8.118
-0.479,1.816,0.091,-41.138,-6.165,-22.461
-0.284,1.817,0.382,-21.179,38.391,-44.373
-0.177,1.729,0.566,-5.066,71.960,-52.490
0.021,1.578,0.643,10.803,83.252,-52.856
0.133,1.450,0.631,24.109,82.275,-40.955
0.237,1.356,0.566,33.508,76.416,-27.405
0.334,1.269,0.502,40.894,75.195,-17.395
0.390,1.197,0.472,50.720,71.655,-8.362
0.393,1.102,0.445,50.964,68.726,-3.113
0.352,1.009,0.432,48.401,61.462,1.221
0.304,0.917,0.441,47.058,50.903,7.751
0.272,0.854,0.438,46.814,42.419,15.930
0.258,0.784,0.464,48.950,36.438,22.888
0.253,0.734,0.470,48.096,31.677,27.466
0.240,0.686,0.474,46.265,27.771,29.297
0.242,0.648,0.494,43.152,25.024,27.832
0.235,0.631,0.541,38.574,26.062,25.574
0.237,0.594,0.568,34.729,29.358,22.034
0.247,0.584,0.589,32.715,30.029,18.005
0.227,0.597,0.617,30.334,27.039,14.038
0.184,0.573,0.639,27.588,24.963,10.986
0.148,0.539,0.651,26.306,24.475,10.193
0.127,0.525,0.639,27.344,23.621,13.733
0.115,0.515,0.626,27.771,20.264,19.043
0.105,0.513,0.621,26.306,14.221,23.071
0.096,0.514,0.610,23.132,8.423,26.123
0.092,0.498,0.609,19.043,4.822,28.931
0.088,0.492,0.610,14.954,2.991,29.358
0.094,0.507,0.608,11.414,3.296,27.771
0.108,0.518,0.611,6.775,4.578,24.536
0.109,0.524,0.625,1.587,6.775,19.775
0.116,0.524,0.647,-2.014,9.949,14.771
0.130,0.533,0.675,-3.113,13.367,9.216
0.123,0.572,0.713,-1.953,15.808,3.540
0.118,0.614,0.745,0.671,18.188,-1.709
0.110,0.628,0.789,3.845,21.729,-5.859
0.108,0.637,0.819,6.897,24.597,-10.071
0.102,0.653,0.833,11.047,24.719,-12.939
0.098,0.657,0.839,15.747,23.254,-14.587
0.091,0.653,0.823,18.860,20.386,-15.198
0.067,0.623,0.806,19.470,17.151,-13.428
0.057,0.602,0.795,18.433,13.916,-10.315
0.074,0.615,0.775,16.296,10.437,-7.385
0.069,0.612,0.764,11.658,6.897,-5.188
0.053,0.595,0.759,8.179,3.723,-3.906
0.054,0.586,0.738,7.629,1.953,-2.197
0.050,0.565,0.719,7.263,1.160,0.122
0.043,0.573,0.705,5.615,-0.122,2.869
0.005,0.599,0.718,3.601,-2.197,3.662
-0.028,0.599,0.717,3.235,-2.502,3.174
-0.046,0.594,0.705,5.127,-1.709,3.662
-0.047,0.589,0.676,8.118,-2.136,6.104
-0.052,0.583,0.654,8.423,-3.723,8.972
-0.061,0.576,0.649,7.141,-4.517,10.986
-0.055,0.581,0.644,6.287,-4.028,12.390
-0.047,0.587,0.640,5.554,-4.089,13.611
-0.037,0.604,0.651,5.554,-5.188,15.686
-0.036,0.629,0.683,3.296,-5.859,16.907
-0.022,0.624,0.718,-0.488,-3.479,17.090
-0.001,0.613,0.735,-3.052,0.244,17.639
0.017,0.615,0.753,-3.784,1.526,19.226
0.022,0.611,0.773,-3.784,-0.488,20.386
0.024,0.611,0.793,-3.540,-3.357,20.813
0.037,0.621,0.799,-3.235,-4.761,21.362
0.048,0.639,0.805,-3.113,-5.066,21.484
0.044,0.666,0.813,-2.258,-6.775,18.860
0.023,0.646,0.839,-1.343,-8.362,12.878
0.008,0.625,0.834,1.221,-7.996,7.080
0.003,0.618,0.815,6.287,-6.042,5.310
0.010,0.616,0.776,10.437,-4.517,5.981
0.009,0.624,0.745,11.658,-4.761,7.446
0.001,0.626,0.736,10.620,-6.104,8.728
-0.006,0.608,0.739,7.812,-7.568,9.949
-0.017,0.587,0.741,3.662,-9.277,11.658
-0.035,0.567,0.755,-1.221,-11.047,12.878
-0.048,0.553,0.776,-5.493,-12.268,13.672
-0.050,0.542,0.796,-8.118,-12.207,14.832
-0.027,0.556,0.806,-7.935,-10.925,15.991
0.004,0.592,0.815,-6.775,-10.193,15.259
0.011,0.610,0.834,-6.287,-10.864,11.902
0.010,0.617,0.845,-4.150,-10.498,7.812
0.007,0.622,0.845,1.160,-7.874,5.066
0.004,0.629,0.841,7.202,-5.249,1.953
0.000,0.631,0.833,11.719,-4.578,-1.404
-0.006,0.613,0.830,13.367,-4.883,-3.357
-0.022,0.583,0.825,14.221,-5.676,-2.930
-0.024,0.575,0.816,14.893,-6.836,-1.160
-0.024,0.574,0.814,13.672,-8.911,0.854
-0.020,0.573,0.811,11.597,-11.414,2.808
-0.009,0.584,0.805,9.705,-13.367,4.578
-0.010,0.574,0.808,7.690,-13.977,5.310
-0.007,0.568,0.806,6.897,-13.062,5.249
-0.003,0.575,0.797,7.019,-12.207,5.005
-0.008,0.573,0.788,6.348,-11.841,4.395

-0.501,-0.694,1.631,-42.114,-20.813,51.208
-0.465,-0.717,1.564,-43.823,-32.349,63.171
-0.384,-0.662,1.415,-36.926,-39.001,67.810
-0.316,-0.549,1.262,-28.992,-39.917,59.692
-0.235,-0.427,1.082,-20.996,-30.945,42.053
-0.145,-0.296,0.865,-15.015,-13.550,20.325
-0.068,-0.116,0.633,-13.489,4.272,-3.967
0.006,0.110,0.430,-13.672,19.226,-26.062
0.148,0.349,0.262,-16.541,29.663,-39.856
0.281,0.595,0.161,-20.142,29.541,-47.913
0.361,0.852,0.058,-19.104,18.433,-54.871
0.371,1.087,-0.049,-15.320,3.906,-61.523
0.371,1.252,-0.125,-12.451,-4.578,-66.833
0.388,1.409,-0.167,-10.986,-5.798,-70.618
0.339,1.529,-0.183,-10.071,-2.380,-74.707
0.322,1.623,-0.183,-11.719,2.808,-79.346
0.312,1.668,-0.148,-16.235,2.808,-83.740
0.259,1.680,-0.107,-21.667,-2.441,-88.623
0.169,1.675,-0.070,-25.635,-10.132,-91.797
0.079,1.644,-0.047,-29.114,-16.113,-89.050
-0.007,1.606,-0.035,-33.447,-20.935,-80.627
-0.077,1.551,-0.020,-36.987,-26.489,-68.237
-0.132,1.519,0.037,-41.626,-31.799,-52.917
-0.161,1.479,0.155,-45.776,-34.607,-36.621
-0.140,1.418,0.286,-47.180,-32.593,-22.339
-0.100,1.353,0.411,-43.396,-26.672,-11.414
-0.047,1.312,0.504,-35.461,-17.273,-3.418
0.008,1.279,0.577,-25.696,-5.066,1.221
0.073,1.219,0.621,-16.235,8.484,4.272
0.148,1.155,0.622,-6.836,22.522,6.042
0.201,1.097,0.603,2.258,33.264,7.935
0.241,1.037,0.594,8.484,40.955,9.033
0.278,0.987,0.602,13.550,46.814,8.423
0.314,0.950,0.626,17.944,51.514,7.019
0.345,0.921,0.658,21.423,54.382,5.615
0.363,0.891,0.683,24.475,54.626,4.028
0.354,0.853,0.701,26.733,52.917,3.296
0.345,0.821,0.738,29.907,49.927,3.723
0.330,0.770,0.748,34.546,45.593,6.592
0.329,0.726,0.738,39.185,39.490,11.597
0.309,0.676,0.713,41.748,32.410,17.761
0.294,0.627,0.660,41.748,25.146,25.757
0.275,0.572,0.611,38.818,18.311,34.424
0.270,0.540,0.570,33.264,11.963,41.443
0.247,0.529,0.552,24.780,7.629,45.227
0.236,0.502,0.555,14.587,7.812,44.556
0.261,0.486,0.567,6.104,11.597,41.016
0.267,0.511,0.584,1.648,15.747,34.973
0.258,0.548,0.617,-1.831,20.325,26.062
0.232,0.558,0.659,-4.883,25.330,15.259
0.203,0.560,0.695,-5.249,29.968,6.042
0.174,0.576,0.739,-2.502,32.959,0.061
0.169,0.582,0.759,1.282,34.607,-3.174
0.170,0.587,0.758,5.005,33.936,-4.761
0.160,0.593,0.759,8.362,29.236,-6.042
0.161,0.617,0.744,10.925,22.888,-7.812
0.141,0.633,0.729,11.963,17.334,-9.888
0.122,0.640,0.720,12.146,13.977,-12.573
0.128,0.647,0.709,12.207,12.695,-14.709
0.133,0.657,0.722,11.353,13.123,-17.700
0.121,0.650,0.739,11.536,14.465,-22.278
0.127,0.644,0.754,13.489,18.250,-28.137
0.122,0.630,0.753,17.517,22.644,-34.058
0.125,0.616,0.752,21.973,26.123,-39.429
0.118,0.609,0.741,26.001,27.832,-43.579
0.098,0.608,0.733,28.259,27.893,-44.739
0.097,0.618,0.746,29.968,26.306,-40.161
0.108,0.617,0.763,30.518,22.827,-30.823
0.126,0.612,0.772,29.907,15.198,-20.752
0.132,0.602,0.780,28.076,4.395,-10.437
0.144,0.591,0.789,25.146,-5.981,0.061
0.155,0.578,0.782,21.301,-15.930,9.644
0.147,0.565,0.808,18.188,-24.780,15.930
0.146,0.558,0.797,13.550,-29.541,18.677
0.150,0.564,0.803,12.085,-29.602,19.287
0.138,0.556,0.782,13.245,-27.100,17.151
0.123,0.542,0.757,15.625,-22.766,12.451
0.109,0.532,0.727,18.127,-19.043,9.338
0.094,0.519,0.706,19.043,-18.372,8.301
0.068,0.500,0.694,17.822,-20.813,8.850
0.047,0.474,0.691,15.137,-24.719,11.658
0.026,0.455,0.714,11.414,-29.785,16.113
0.022,0.448,0.741,7.690,-34.363,20.386
0.010,0.445,0.755,5.432,-38.574,22.400
-0.001,0.477,0.783,4.395,-42.297,23.682
-0.028,0.495,0.790,1.770,-44.556,24.719
-0.026,0.502,0.835,-1.221,-44.006,23.315
-0.026,0.503,0.832,-4.211,-41.565,22.095
-0.038,0.533,0.821,-6.897,-39.978,19.714
-0.084,0.528,0.854,-7.385,-38.513,16.235
-0.108,0.521,0.832,-8.606,-35.706,14.099
-0.160,0.513,0.872,-6.531,-36.011,14.832
-0.195,0.514,0.857,-6.531,-37.659,17.212
-0.219,0.499,0.857,-5.981,-40.588,22.705
-0.226,0.483,0.857,-4.883,-44.739,30.090
-0.221,0.470,0.849,-3.662,-49.988,37.292
-0.219,0.453,0.851,-2.869,-54.688,42.480
-0.221,0.431,0.855,-4.028,-56.824,43.518
-0.229,0.404,0.864,-6.104,-55.176,41.870
-0.240,0.387,0.887,-7.629,-48.889,37.048
-0.246,0.386,0.914,-8.423,-38.696,29.663
-0.248,0.389,0.954,-8.911,-26.184,20.691
-0.231,0.395,0.977,-7.751,-13.184,11.108
-0.224,0.409,1.003,-4.028,-2.563,1.892
-0.231,0.428,0.988,0.183,4.333,-6.409
-0.233,0.416,1.015,3.967,8.911,-12.146
-0.233,0.445,1.000,6.226,12.817,-15.320
-0.237,0.457,0.990,8.606,13.855,-16.113
-0.241,0.459,0.981,10.132,12.756,-15.137
-0.221,0.469,0.958,11.292,9.460,-12.878
-0.196,0.491,0.921,10.742,4.456,-8.911
-0.199,0.499,0.898,8.057,-0.671,-6.226
-0.194,0.498,0.882,4.761,-3.601,-4.333
-0.174,0.510,0.849,1.648,-3.235,-2.136
-0.165,0.517,0.825,-1.831,-1.343,-0.854
-0.156,0.527,0.820,-5.005,1.160,-1.038
-0.143,0.526,0.815,-7.507,5.493,-1.587
-0.122,0.529,0.809,-8.789,10.620,-2.441
-0.103,0.535,0.811,-9.033,13.916,-3.235

-0.728,-0.110,1.979,-39.978,28.259,-14.038
-0.869,-0.257,2.058,-44.495,29.358,-12.329
-0.983,-0.356,2.040,-49.805,24.292,-3.418
-1.089,-0.484,2.025,-54.993,12.878,11.230
-1.128,-0.646,1.956,-59.692,1.648,26.855
-1.078,-0.796,1.811,-56.885,-6.714,50.781
-0.982,-0.953,1.628,-53.467,-15.869,79.163
-0.787,-1.017,1.423,-50.171,-23.132,98.450
-0.500,-1.011,1.215,-51.819,-28.320,101.807
-0.236,-0.914,1.035,-57.190,-25.330,86.304
0.033,-0.748,0.796,-55.847,-7.385,59.448
0.349,-0.578,0.513,-54.138,16.235,33.142
0.535,-0.289,0.137,-59.753,25.940,9.155
0.627,0.044,-0.196,-60.242,23.315,-12.878
0.768,0.400,-0.576,-60.730,18.188,-25.879
0.837,0.861,-0.888,-63.293,6.775,-37.109
0.798,1.336,-1.083,-67.627,-3.113,-57.617
0.723,1.711,-1.206,-78.064,0.061,-85.632
0.652,1.895,-1.146,-97.229,9.949,-113.647
0.536,1.981,-0.905,-115.173,8.728,-127.747
0.379,2.029,-0.662,-118.652,-5.920,-122.620
0.196,2.053,-0.470,-104.614,-24.719,-103.821
0.050,2.021,-0.286,-80.383,-36.682,-80.505
-0.003,1.919,-0.108,-52.185,-36.926,-56.885
0.004,1.831,0.058,-21.667,-31.860,-34.363
0.071,1.742,0.246,9.583,-26.001,-17.273
0.175,1.623,0.378,32.410,-18.494,-5.188
0.275,1.515,0.485,46.143,-10.620,0.610
0.249,1.417,0.528,52.551,-4.761,-3.723
0.366,1.263,0.523,47.974,15.503,-17.090
0.340,1.135,0.514,36.682,28.625,-15.381
0.472,1.024,0.510,33.203,40.527,-14.771
0.521,0.964,0.501,31.616,42.358,-11.047
0.561,0.907,0.513,28.015,37.537,-7.385
0.552,0.862,0.534,22.095,32.959,-4.883
0.504,0.827,0.550,18.799,26.001,-4.150
0.435,0.809,0.568,16.174,19.592,-3.418
0.372,0.775,0.581,14.832,13.428,-0.427
0.347,0.703,0.598,14.099,6.042,4.822
0.369,0.646,0.607,14.709,-3.540,13.062
0.401,0.606,0.637,17.517,-15.503,22.339
0.424,0.585,0.653,19.897,-25.635,28.198
0.422,0.566,0.652,19.897,-30.273,27.466
0.383,0.531,0.659,15.808,-30.640,20.081
0.314,0.505,0.661,10.864,-27.649,10.620
0.225,0.512,0.646,7.568,-24.170,2.441
0.123,0.537,0.656,4.517,-21.179,-4.517
0.014,0.556,0.651,0.916,-16.296,-11.719
-0.061,0.581,0.666,-0.061,-9.338,-14.832
-0.103,0.631,0.694,2.930,-1.831,-13.062
-0.118,0.658,0.731,7.446,5.371,-9.583
-0.106,0.684,0.781,14.221,11.597,-4.028
-0.048,0.712,0.790,22.217,17.456,3.540
-0.008,0.745,0.777,28.687,19.043,12.085
-0.002,0.749,0.755,32.104,16.052,18.250
0.021,0.727,0.709,34.180,12.024,22.583
0.020,0.696,0.650,36.560,8.362,27.588
0.017,0.653,0.588,36.682,4.761,31.860
0.016,0.626,0.531,33.264,-0.122,33.875
0.027,0.635,0.489,24.231,-6.042,34.851
0.026,0.621,0.487,11.292,-12.329,34.546
0.018,0.598,0.500,0.732,-16.907,33.447
-0.001,0.612,0.518,-5.371,-19.226,35.278
-0.016,0.633,0.549,-8.850,-20.203,39.246
-0.021,0.637,0.579,-10.864,-20.508,44.373
-0.018,0.630,0.602,-10.864,-22.034,50.232
0.002,0.653,0.623,-9.155,-25.818,56.274
0.000,0.635,0.657,-7.690,-31.555,58.899
-0.014,0.646,0.682,-7.385,-36.438,59.021
-0.039,0.651,0.688,-3.418,-38.940,56.274
-0.039,0.673,0.689,1.526,-36.072,51.025
-0.034,0.689,0.683,7.446,-28.931,44.250
-0.062,0.700,0.672,14.404,-19.592,36.438
-0.098,0.692,0.643,19.653,-11.230,29.541
-0.117,0.672,0.619,22.034,-7.141,27.039
-0.119,0.650,0.612,19.165,-7.935,30.823
-0.144,0.607,0.630,12.756,-12.634,38.330
-0.141,0.575,0.648,6.592,-18.799,48.157
-0.103,0.569,0.666,0.000,-24.353,58.228
-0.069,0.573,0.688,-7.263,-29.358,64.575
-0.050,0.582,0.724,-13.428,-32.776,65.186
-0.023,0.612,0.767,-16.663,-31.067,59.875
-0.027,0.631,0.789,-17.029,-22.461,49.377
-0.063,0.604,0.804,-15.442,-8.850,33.752
-0.119,0.574,0.782,-8.667,6.836,17.456
-0.157,0.573,0.753,0.732,21.912,5.127
-0.201,0.538,0.736,5.432,32.349,-2.258
-0.208,0.492,0.735,7.996,37.964,-4.639
-0.186,0.492,0.754,10.254,39.551,-1.282
-0.142,0.500,0.780,10.315,37.903,4.456
-0.088,0.508,0.812,7.263,33.569,9.033
-0.051,0.527,0.840,3.479,26.611,11.414
-0.033,0.552,0.875,-1.221,19.897,12.085
-0.049,0.544,0.916,-5.493,16.296,9.949
-0.052,0.533,0.944,-5.737,15.808,7.874
-0.051,0.531,0.956,-3.418,16.846,6.897
-0.059,0.516,0.966,-0.916,17.395,4.700
-0.037,0.531,0.981,1.221,16.663,1.160
-0.008,0.554,1.015,3.113,15.137,-1.465
0.003,0.566,1.057,5.920,12.939,-2.930
0.032,0.610,1.085,11.963,9.033,-2.686
0.043,0.640,1.102,20.142,2.258,-0.793
0.019,0.638,1.121,28.992,-6.775,2.869
-0.022,0.620,1.090,36.621,-20.081,10.010
-0.088,0.563,1.024,41.687,-36.621,19.043
-0.157,0.508,0.927,43.030,-55.176,28.748
-0.201,0.459,0.827,42.297,-71.106,38.330
-0.222,0.411,0.720,37.048,-78.430,46.875
-0.243,0.374,0.644,27.161,-78.430,51.270
-0.216,0.384,0.610,14.404,-72.205,46.753
-0.220,0.344,0.581,0.488,-57.861,36.682
-0.222,0.358,0.610,-9.827,-35.767,21.362
-0.206,0.409,0.663,-15.808,-9.399,4.333
-0.194,0.444,0.704,-18.555,12.878,-9.155
-0.196,0.464,0.763,-20.447,27.771,-19.165
-0.193,0.469,0.830,-21.912,32.776,-25.024
-0.212,0.462,0.888,-20.508,27.893,-26.611
-0.230,0.460,0.913,-16.113,18.066,-23.193
-0.239,0.467,0.914,-11.536,7.446,-15.137

-0.958,-0.364,1.918,-48.584,39.124,-11.536
-1.052,-0.562,2.022,-56.946,35.095,-3.845
-1.044,-0.728,2.044,-57.922,27.710,7.263
-0.975,-0.831,2.041,-53.162,17.700,20.020
-0.915,-0.876,1.960,-44.983,7.019,25.757
-0.819,-0.946,1.818,-37.292,1.526,20.386
-0.679,-1.023,1.591,-28.137,2.625,9.216
-0.529,-1.039,1.244,-15.137,6.226,1.038
-0.352,-0.985,0.825,-6.348,8.057,-5.676
-0.190,-0.843,0.402,-10.132,8.911,-14.709
0.036,-0.600,-0.013,-21.362,9.583,-22.095
0.252,-0.219,-0.413,-38.330,8.850,-24.841
0.500,0.285,-0.722,-54.199,4.822,-26.306
0.849,0.890,-0.959,-63.599,0.061,-30.579
0.988,1.524,-1.049,-72.510,-5.737,-53.467
1.016,1.999,-0.968,-83.069,0.549,-95.032
1.051,2.341,-0.765,-92.346,22.583,-138.794
0.849,2.598,-0.483,-101.196,44.617,-176.453
0.510,2.602,-0.237,-103.271,57.007,-196.045
0.190,2.475,-0.096,-91.980,50.537,-177.490
-0.073,2.315,0.001,-72.632,15.808,-125.244
-0.256,2.200,0.046,-49.255,-28.137,-60.181
-0.209,2.081,0.087,-29.114,-51.453,-3.601
-0.095,1.979,0.233,-17.273,-48.645,30.640
0.031,1.885,0.396,-6.775,-29.846,37.842
0.242,1.661,0.486,8.545,5.127,24.231
0.289,1.464,0.459,20.142,36.438,23.132
0.452,1.259,0.342,35.339,40.649,16.785
0.497,1.119,0.257,43.030,38.269,20.142
0.582,1.000,0.200,48.279,31.250,20.752
0.589,0.900,0.156,47.668,26.062,17.395
0.529,0.789,0.121,39.917,23.315,12.329
0.447,0.709,0.135,28.809,20.874,7.446
0.365,0.678,0.184,17.212,16.907,5.249
0.263,0.665,0.259,6.104,11.414,2.991
0.169,0.660,0.336,0.000,7.690,0.854
0.092,0.678,0.424,-1.953,6.958,-1.770
0.037,0.746,0.548,2.991,10.376,-6.042
0.059,0.803,0.661,13.306,19.958,-9.888
0.105,0.842,0.750,26.062,32.227,-12.207
0.117,0.834,0.780,35.339,40.588,-15.930
0.100,0.786,0.786,41.138,44.006,-18.982
0.094,0.725,0.771,44.861,44.800,-16.968
0.092,0.668,0.728,46.021,43.030,-8.301
0.079,0.601,0.690,41.138,35.522,2.686
0.052,0.521,0.676,33.569,22.644,13.672
0.048,0.477,0.658,27.283,9.583,24.536
0.057,0.466,0.636,21.118,-0.854,35.522
0.061,0.470,0.633,13.916,-10.498,42.847
0.052,0.482,0.667,7.385,-16.968,46.997
0.048,0.478,0.715,3.906,-16.602,49.927
0.101,0.487,0.752,4.517,-11.841,50.842
0.133,0.485,0.766,6.470,-6.836,45.654
0.145,0.495,0.766,8.240,-2.075,34.790
0.138,0.490,0.759,10.803,4.700,21.240
0.158,0.494,0.743,13.000,12.207,8.362
0.177,0.523,0.722,12.207,17.883,-3.174
0.135,0.544,0.717,9.766,19.775,-14.526
0.108,0.545,0.709,7.568,22.095,-21.484
0.097,0.552,0.700,6.653,24.536,-22.095
0.097,0.571,0.686,6.775,21.545,-18.921
0.078,0.605,0.671,6.592,12.756,-14.343
0.058,0.633,0.662,3.113,1.831,-9.094
0.047,0.660,0.669,-1.343,-6.592,-4.517
0.051,0.699,0.685,-3.601,-11.963,-0.122
0.054,0.722,0.709,-3.906,-14.404,2.441
0.046,0.731,0.722,-3.296,-14.832,2.747
0.028,0.730,0.726,-3.113,-12.939,2.380
0.016,0.728,0.734,-2.380,-8.545,1.038
0.027,0.738,0.729,-1.587,-2.747,-1.953
0.035,0.740,0.728,-0.793,1.953,-6.042
0.038,0.748,0.723,1.953,5.493,-10.437
0.045,0.794,0.709,7.202,8.484,-13.672
0.042,0.817,0.700,11.414,10.437,-15.442
0.021,0.781,0.704,11.536,10.193,-16.357
-0.006,0.726,0.712,13.306,6.958,-13.123
-0.015,0.697,0.702,17.395,2.563,-4.395
-0.008,0.682,0.696,18.738,-2.258,5.859
-0.005,0.667,0.702,16.724,-8.606,13.855
0.012,0.673,0.702,13.611,-15.991,20.386
0.017,0.672,0.708,10.681,-22.949,26.672
0.001,0.650,0.723,7.568,-27.283,32.898
-0.014,0.625,0.743,4.089,-28.625,37.903
-0.024,0.606,0.744,1.709,-28.870,41.748
-0.047,0.570,0.743,0.061,-28.076,45.227
-0.072,0.530,0.743,0.671,-26.062,47.485
-0.068,0.503,0.737,3.052,-21.973,47.913
-0.048,0.482,0.725,5.859,-17.700,46.631
-0.018,0.483,0.721,7.019,-15.015,43.335
-0.003,0.483,0.736,5.310,-12.024,37.476
0.014,0.505,0.755,3.357,-6.592,29.358
0.024,0.542,0.781,1.648,0.122,20.203
0.017,0.574,0.809,-0.122,6.653,10.620
-0.002,0.597,0.839,-0.305,10.986,2.502
-0.034,0.621,0.876,1.709,13.062,-1.160
-0.047,0.634,0.874,6.042,14.221,-0.916
-0.041,0.630,0.842,9.888,14.038,1.831
-0.048,0.623,0.812,10.742,10.376,6.592
-0.056,0.595,0.783,8.179,4.456,11.902
-0.053,0.563,0.760,5.615,-1.343,16.541
-0.057,0.530,0.768,2.808,-5.310,21.179
-0.051,0.512,0.758,-0.244,-6.348,24.780
-0.044,0.515,0.768,-1.587,-5.920,26.306
-0.042,0.520,0.784,-2.991,-5.066,23.926
-0.052,0.537,0.797,-2.380,-3.967,20.142
-0.064,0.553,0.806,0.427,-1.831,15.259
-0.085,0.563,0.827,4.333,1.099,10.254
-0.096,0.551,0.832,12.024,4.883,6.836
-0.099,0.538,0.824,21.362,7.812,5.432
-0.095,0.519,0.804,30.579,7.935,5.859
-0.089,0.500,0.772,37.964,4.883,8.667
-0.068,0.474,0.742,38.818,-0.244,12.695
-0.062,0.439,0.736,33.325,-5.432,15.686
-0.045,0.435,0.745,27.893,-8.545,17.517
-0.027,0.448,0.762,21.790,-8.179,18.066
-0.013,0.456,0.784,15.686,-5.127,16.602
0.013,0.475,0.806,10.925,-2.075,13.977
0.018,0.495,0.826,7.812,-1.282,11.475
0.005,0.501,0.840,5.493,-2.441,9.338

-0.712,-0.524,1.791,-17.456,33.264,-6.287
-0.759,-0.842,1.787,-26.001,22.522,3.723
-0.814,-1.164,1.837,-32.043,7.385,22.339
-0.841,-1.351,1.783,-36.682,-3.540,39.429
